seed,update_index,candidate_hash,target_agent_id,question_hash,assigned_to_branch,explicit_context_hit,parent_G,delta_G,parent_repair_distance,delta_repair_distance,parent_vote_correct,delta_vote_correct,target_correct_delta,candidate_passed
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,5,ecc890359e5f7c601d91342f6ad9e0e55994d2da19b96f1f90328b3efbaeed7b,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,6,39a3700c595931a6ef0b9966b61470be1964e231caed65ac89660bc1d314425b,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,True,True,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,0,3,0,False,0,0,False
48,6,5c657aacc8b5a235e39314906fd401e43910964c9d59a6f7b1d2b5b7d1bbad07,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,1,3,-1,False,0,1,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,True,True,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,1,3,-1,False,0,1,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,1,3,-1,False,0,1,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,1,3,-1,False,0,1,False
48,6,69c79b090e018b5c644e5adbfa33edb2170237f6f1c02ec3ee5cb5aef01ad83a,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,8,c4f4fea07bd207fd155eafba2ebaf7a04f7a86160c68d4d57fb37a74d3d8c9b3,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,8,d7f92dbfe5792398c3133ac66b8246bd3bfcd9fe88d588da4724177ff75c2dfc,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,9,d613ceccbf5973d2dc66b4f1811139bc780b8114e0cca150e1b5db535d7bfac8,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,9,ea2ee17a769a39c6b3118dea03656966570d1534365ac3a8a9aad45581e71d2a,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,10,1a3ad0d8e71cefd5626c74ba475bbf44909beba6062277a898c238aa4e464b7f,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,False,2,0,1,0,False,0,0,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,True,False,2,0,1,0,False,0,0,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,10,832e2576a3dc951ce73fd239da800cd1c073be64a8e24e209725228883fc6042,4,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,True,True,2,0,1,0,False,0,0,False
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,True,False,0,1,3,-1,False,0,1,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,True,True,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,0,3,0,False,0,0,True
48,10,05a01c4254485e6c1a98564b3a95b6b031a6c9aa74a5955c14225c80c5275b5d,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,True
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,True,True,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,0,3,0,False,0,0,False
48,10,ec9fcd1d804254cd0928674b306456cc4ceaad815a97cfea1b0dfd76ca708c5e,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,False
48,11,1ce6732b9e730bc927bc717f962abf0d3a28856e1040e33162247894370bdb9d,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,True,2,0,1,0,False,0,0,False
48,11,1ce6732b9e730bc927bc717f962abf0d3a28856e1040e33162247894370bdb9d,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,0,1,0,False,0,0,False
48,11,1ce6732b9e730bc927bc717f962abf0d3a28856e1040e33162247894370bdb9d,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,11,1ce6732b9e730bc927bc717f962abf0d3a28856e1040e33162247894370bdb9d,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,True,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,0,3,0,False,0,0,False
48,11,055e964bca6c375f87525bdde7cfb3bc69e39c6f0d705756b6df753e50549698,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,False
48,12,46d9f839fc3909bdae27551d9a80427aa189ea968fc83acd9ff59c3ef077455e,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,True,True,2,0,1,0,False,0,0,False
48,12,46d9f839fc3909bdae27551d9a80427aa189ea968fc83acd9ff59c3ef077455e,4,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,True,True,2,1,1,-1,False,1,1,False
48,12,46d9f839fc3909bdae27551d9a80427aa189ea968fc83acd9ff59c3ef077455e,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,True,False,2,1,1,-1,False,1,1,False
48,12,46d9f839fc3909bdae27551d9a80427aa189ea968fc83acd9ff59c3ef077455e,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,True,False,2,0,1,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,True,True,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,True,False,0,0,3,0,False,0,0,False
48,12,3bafef074405014ef29ceae88529ab8e3d6da7cf72925d69f6ae58ad317a169a,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,True,True,0,0,3,0,False,0,0,False
